@relation segment-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0

@attribute region-centroid-col numeric
@attribute region-centroid-row numeric
@attribute region-pixel-count numeric
@attribute short-line-density-5 numeric
@attribute short-line-density-2 numeric
@attribute vedge-mean numeric
@attribute vegde-sd numeric
@attribute hedge-mean numeric
@attribute hedge-sd numeric
@attribute intensity-mean numeric
@attribute rawred-mean numeric
@attribute rawblue-mean numeric
@attribute rawgreen-mean numeric
@attribute exred-mean numeric
@attribute exblue-mean numeric
@attribute exgreen-mean numeric
@attribute value-mean numeric
@attribute saturation-mean numeric
@attribute hue-mean numeric
@attribute class {brickface,sky,foliage,cement,window,path,grass}

@data
0.241107,0.795833,0,0,0,0.087453,0.001723,0.03354,0.000815,0.421638,0.391411,0.496318,0.371004,0.513673,0.58747,0.189753,0.496318,0.29788,0.16645,path
0.671937,0.325,0,0,0,0,0,0,0,0,0,0,0,0.873047,0.12766,0.578747,0,0,0.515167,window
0.237154,0.45,0,0,0,0.028517,0.00084,0.023603,0.000687,0.008521,0.00081,0.021355,0.002338,0.814453,0.191489,0.533207,0.021355,0.984127,0.154184,foliage
0.371542,0.35,0,0,0,0.024715,0.000825,0.024845,0.000182,0.045185,0.017018,0.083211,0.031956,0.654298,0.321513,0.480076,0.083211,0.816909,0.122166,foliage
0.110672,0.475,0,0,0,0.013308,0.000063,0.014907,0.000128,0.040795,0.052674,0.045655,0.024162,0.945313,0.160756,0.455408,0.048601,0.529762,0.355368,brickface
0.051383,0.329167,0,0.333333,0,0.10076,0.002455,0.074534,0.002316,0.034857,0.018639,0.048601,0.035853,0.744141,0.202128,0.58444,0.048601,0.725289,0.068503,foliage
0.806324,0.804167,0,0,0,0.053232,0.000966,0.042236,0.001278,0.132456,0.104538,0.113402,0.179267,0.626953,0.067376,0.914611,0.169367,0.439342,0.912643,grass
0.853755,0.433333,0,0,0,0.039924,0.000347,0.012422,0.000278,0.013168,0.001621,0.030928,0.005456,0.785156,0.216312,0.521821,0.030928,0.962963,0.140052,foliage
0.754941,0.545833,0,0.333333,0,0.01711,0.000123,0.03354,0.000377,0.032533,0.049433,0.032401,0.016368,0.984375,0.134752,0.459203,0.044919,0.662037,0.412806,brickface
0.521739,0.404167,0,0,0,0.026616,0.000747,0.501863,0.075681,0.317843,0.300648,0.367452,0.281371,0.642579,0.442081,0.297913,0.367452,0.275986,0.174075,cement
0.458498,0.525,0,0,0,0.007605,0.000075,0.014907,0.000128,0.021689,0.011345,0.041973,0.010132,0.791016,0.230496,0.493358,0.041973,0.772487,0.164003,window
0.640316,0.691667,0,0.333333,0,0.039924,0.000706,0.055901,0.000569,0.170927,0.154781,0.14212,0.216679,0.699219,0.029551,0.905123,0.204713,0.321139,0.874853,grass
0.533597,0.245833,0,0,0,0.034221,0.000314,0.038509,0.001584,0.181513,0.178282,0.225331,0.137958,0.789063,0.381797,0.252372,0.225331,0.421281,0.21983,brickface
0.201581,0.325,0,0,0,0.178707,0.002744,0.016149,0.000354,0.201653,0.183955,0.244477,0.173032,0.677735,0.381797,0.360531,0.244477,0.331128,0.168506,cement
0.063241,0.345833,0,0,0,0.058935,0.003201,0.023603,0.000687,0.139685,0.115073,0.189985,0.109899,0.648437,0.403073,0.354839,0.189985,0.457772,0.162449,window
0.44664,0.491667,0,0.333333,0,0.070342,0.001153,0.017391,0.000639,0.435065,0.395462,0.516936,0.385813,0.441406,0.625296,0.199241,0.516936,0.30598,0.155216,cement
0.83004,0.495833,0,0,0,0,0,0,0,0,0,0,0,0.873047,0.12766,0.578747,0,0,0.515167,window
0.106719,0.429167,0,0,0,0.028517,0.000437,0.026087,0.000184,0.01291,0.00081,0.030928,0.005456,0.78125,0.217494,0.523719,0.030928,0.984127,0.139026,foliage
0.296443,0.529167,0,0,1,0.110266,0.003912,0.122981,0.001752,0.115156,0.072123,0.164212,0.104442,0.523438,0.391253,0.495256,0.164212,0.60922,0.102323,foliage
0.197628,0.016667,0,0,0,0.024715,0.000288,0.027329,0.000566,0.921767,0.897083,0.963178,0.900229,0.386719,0.546099,0.379506,0.963178,0.153616,0.118993,sky
0.343874,0.325,0,0,0,0.026616,0.000388,0.081988,0.002917,0.155694,0.158023,0.188512,0.118472,0.837891,0.322695,0.299811,0.188512,0.403687,0.240068,brickface
0.090909,0.3,0,0,0,0.095057,0.00496,0.080745,0.001712,0.130648,0.139384,0.153903,0.097428,0.892578,0.270685,0.33017,0.154639,0.399927,0.268629,brickface
0.359684,0.1875,0,0,0,0.015209,0.00003,0.018634,0.000409,0.878392,0.84522,0.932255,0.851904,0.339845,0.595745,0.34535,0.932255,0.176061,0.121406,sky
0.731225,0.629167,0,0,0,0.055133,0.000601,0.277019,0.048198,0.307256,0.273096,0.362297,0.281371,0.523438,0.465721,0.375711,0.362297,0.301508,0.111271,path
0.541502,0.8,0,0,0,0.057034,0.00166,0.050932,0.001355,0.078493,0.06402,0.053755,0.118472,0.742188,0.027187,0.867172,0.111929,0.538945,0.85697,grass
0.312253,0.8,0,0,0,0.047529,0.000749,0.043478,0.001101,0.086496,0.072934,0.059646,0.127825,0.746094,0.018913,0.876659,0.120766,0.514445,0.851385,grass
0.786561,0.641667,0,0.333333,0,0.077947,0.004007,0.039752,0.000663,0.120837,0.094003,0.108983,0.159002,0.638673,0.099291,0.851992,0.150221,0.43082,0.933369,grass
0.869565,0.1625,0,0,0,0.015209,0.000549,0.032298,0.000497,0.851022,0.80146,0.926363,0.817616,0.230468,0.692671,0.296014,0.926363,0.213809,0.121592,sky
0.608696,0.483333,0,0,0,0.074145,0.001724,0.3441,0.002989,0.254584,0.261751,0.271723,0.22915,0.839844,0.270685,0.381403,0.271723,0.204536,0.231407,cement
0.110672,0.416667,0,0,0,0.013308,0.000243,0.013665,0.00011,0.037697,0.050243,0.041973,0.021044,0.951172,0.15721,0.455408,0.045655,0.564153,0.363222,brickface
0.55336,0.2125,0,0,0,0.064639,0.002136,0.075776,0.004598,0.190809,0.17342,0.249632,0.144973,0.683594,0.456265,0.235294,0.249632,0.450305,0.195591,brickface
0.944664,0.766667,0,0,0,0.064639,0.001177,0.040994,0.001233,0.340564,0.315235,0.402062,0.299298,0.576172,0.504728,0.261859,0.402062,0.300363,0.166039,path
0.648221,0.366667,0,0,0,0.030418,0.000478,0.017391,0.000342,0.651177,0.576176,0.782032,0.583786,0.113282,0.91253,0.056925,0.782032,0.330418,0.141548,sky
0.26087,0.095833,0,0,0,0.038023,0.001233,0.012422,0.000421,0.378261,0.337115,0.466126,0.324239,0.449219,0.640662,0.166983,0.466126,0.34747,0.160711,cement
0.758893,0.475,0,0,0,0.173004,0.002572,0.043478,0.001355,0.261038,0.235818,0.315169,0.227591,0.603516,0.450354,0.322581,0.315169,0.321825,0.159667,cement
0.067194,0.529167,0,0,0,0.030418,0.000568,0.018634,0.000216,0.040021,0.053485,0.043446,0.023383,0.957031,0.153664,0.455408,0.048601,0.543871,0.369273,brickface
0.086957,0.566667,0,0,0,0.011407,0.000134,0.016149,0.000302,0.032017,0.029984,0.049337,0.015588,0.847656,0.218676,0.457305,0.05081,0.698445,0.250872,brickface
0.225296,0.154167,0,0,0,0.077947,0.000253,0.006211,0.000181,0.284793,0.258509,0.347569,0.24318,0.587891,0.497636,0.261859,0.347569,0.339117,0.16846,cement
0.56917,0.379167,0,0,0,0.030418,0.000612,0.058385,0.001071,0.160858,0.161264,0.197349,0.121589,0.822266,0.341607,0.28463,0.197349,0.417763,0.22994,brickface
0.616601,0.0375,0,0,0,0.045627,0.000766,0.110559,0.003231,0.247354,0.233388,0.283505,0.222135,0.689454,0.36052,0.383302,0.283505,0.261958,0.169058,cement
0.964427,0.991667,0,0,0,0.068441,0.0013,0.03354,0.000441,0.102763,0.078606,0.10162,0.127046,0.664063,0.146572,0.751423,0.120029,0.406212,0.979461,grass
0.268775,0.291667,0,0,0,0.062738,0.00223,0.040994,0.000729,0.138395,0.148298,0.163476,0.102104,0.898438,0.281323,0.3074,0.163476,0.41031,0.265996,brickface
0.375494,0.354167,0,0,0,0.034221,0.001524,0.018634,0.000216,0.043894,0.019449,0.078792,0.030397,0.681641,0.306147,0.478178,0.078792,0.778863,0.130035,foliage
0.284585,0.033333,0,0,0,0.032319,0.000393,0.021118,0.000491,0.888981,0.850085,0.948452,0.86204,0.294922,0.625296,0.341556,0.948452,0.185539,0.118459,sky
0.695652,0.745833,0,0,0,0.032319,0.000835,0.031056,0.000687,0.365351,0.345219,0.427835,0.318003,0.605469,0.515366,0.216319,0.427835,0.297733,0.179093,path
0.272727,0.3625,0,0.333333,0,0.041825,0.001733,0.039752,0.000951,0.032533,0.008914,0.061119,0.024941,0.691407,0.27305,0.521821,0.061119,0.89084,0.10979,foliage
0.648221,0.729167,0,0,0,0.087452,0.001586,0.044721,0.000847,0.345211,0.329012,0.405007,0.296959,0.640626,0.497636,0.210625,0.405007,0.307257,0.186724,path
0.84585,0.325,0,0.666667,0,0.064639,0.0016,0.052174,0.001245,0.125742,0.105348,0.166421,0.102104,0.683594,0.353428,0.40038,0.166421,0.43138,0.159396,window
0.944664,0.283333,0,0,0,0.557035,0.041204,0.316771,0.112038,0.228506,0.177472,0.303387,0.197973,0.427735,0.542553,0.34535,0.303387,0.489062,0.128256,foliage
0.525692,0.733333,0,0,0,0.064639,0.001528,0.047205,0.001287,0.413893,0.384117,0.491163,0.360092,0.519532,0.598109,0.166983,0.491163,0.307458,0.171041,path
0.083004,0.475,0,0,0,0.077947,0.001821,0.054658,0.00097,0.405888,0.366289,0.488954,0.355416,0.451172,0.624114,0.19165,0.488954,0.323908,0.157631,cement
0.328063,0.5125,0,0,0,0.015209,0.00012,0.016149,0.00011,0.014717,0.007293,0.030928,0.004677,0.814453,0.20922,0.504744,0.030928,0.874074,0.174483,window
0.889328,0.254167,0,0,0,0.043726,0.000825,0.031056,0.001039,0.0315,0.011345,0.062592,0.017927,0.716797,0.28487,0.478178,0.062592,0.84169,0.140031,foliage
0.545455,0.733333,0,0,0,0.070342,0.001133,0.040994,0.000772,0.42138,0.391411,0.495582,0.371004,0.515626,0.585106,0.19165,0.495582,0.292692,0.166856,path
0.229249,0.533333,0,0,0,0.235742,0.007021,0.037267,0.000577,0.114124,0.090761,0.156848,0.091192,0.666015,0.36052,0.406072,0.156848,0.482725,0.1567,cement
0.98419,0.5,0,0,0,0,0,0,0,0,0,0,0,0.873047,0.12766,0.578747,0,0,0.515167,window
0.474308,0.754167,0,0.333333,0,0.11597,0.002077,0.132919,0.001796,0.423962,0.389789,0.506627,0.368666,0.484376,0.626478,0.155597,0.506627,0.31261,0.167321,path
0.873518,0.2125,0,0,0,0.009506,0.000253,0.014907,0.000402,0.044668,0.029984,0.075846,0.025721,0.751953,0.288416,0.43833,0.075846,0.680808,0.170928,window
0.134387,0.420833,0,0.333333,0,0.030418,0.000299,0.012422,0.000118,0.112833,0.088331,0.158321,0.088075,0.658204,0.373522,0.392789,0.158321,0.492526,0.154147,window
0.948617,0.525,0,0,0.5,0.146388,0.018841,0.085714,0.02705,0.034857,0.018639,0.059646,0.024162,0.744141,0.255319,0.499051,0.059646,0.837478,0.143881,foliage
0.517787,0.883333,0,0,0,0.072243,0.000726,0.039752,0.000674,0.115156,0.096434,0.089101,0.160561,0.699219,0.029551,0.905123,0.151694,0.433125,0.873859,grass
0.644269,0.695833,0,0.666667,0,0.047529,0.00087,0.055901,0.00105,0.166022,0.147488,0.139911,0.211223,0.683594,0.041371,0.901328,0.199558,0.329212,0.885834,grass
0.687747,0.7375,0,0,0,0.102662,0.002595,0.052174,0.000937,0.388847,0.362237,0.458026,0.340607,0.550782,0.553191,0.208728,0.458026,0.296294,0.169993,path
0.541502,0.554167,0,0,0,0.030418,0.000868,0.006211,0.000385,0.004648,0.004052,0.006627,0.003118,0.867188,0.138298,0.567362,0.006627,0.37037,0.192907,window
0.711462,0.316667,0,0,0,0.041825,0.000478,0.017391,0.00015,0.943971,0.932741,0.970541,0.925173,0.476562,0.479905,0.398481,0.970541,0.126571,0.12376,sky
0.731225,0.675,0,0,0,0.04943,0.000837,0.047205,0.001432,0.119546,0.098866,0.103093,0.156663,0.683594,0.076832,0.844403,0.148011,0.396433,0.909937,grass
0.332016,0.458333,0,0,0,0.055133,0.001072,0.021118,0.000514,0.120062,0.06483,0.193667,0.09509,0.433594,0.510638,0.390892,0.193667,0.696178,0.119867,foliage
0.280632,0.445833,0,0,0,0.009506,0.000063,0.012422,0.000085,0.038213,0.047812,0.044183,0.022603,0.929688,0.165485,0.462998,0.047128,0.545855,0.336909,brickface
0.466403,0.591667,0,0,0,0.173004,0.005586,0.001242,0.000098,0.023496,0.02188,0.025773,0.022603,0.853516,0.144208,0.571157,0.025773,0.085017,0.139185,window
0.909091,0.158333,0,0,0,0.019011,0.000388,0.014907,0.000192,0.841471,0.788493,0.923414,0.804365,0.208984,0.722222,0.26945,0.923414,0.223879,0.123318,sky
0.873518,0.5,0,0,0,0,0,0,0,0,0,0,0,0.873047,0.12766,0.578747,0,0,0.515167,window
0.790514,0.475,0,0.333333,0,0.058935,0.001351,0.191304,0.00413,0.302351,0.30389,0.324742,0.276694,0.783203,0.307329,0.377609,0.324742,0.192484,0.203685,cement
0.482213,0.55,0,0,0,0.009506,0.000393,0.006211,0.000098,0.00284,0,0.0081,0,0.851563,0.153664,0.557875,0.0081,0.777778,0.160731,foliage
0.956522,0.345833,0,0,0,0.022814,0.000314,0.004969,0.000021,0.008262,0.001621,0.021355,0.000779,0.822266,0.192671,0.523719,0.021355,0.977778,0.164651,window
0.592885,0.375,0,0,0,0.328898,0.006591,0.01118,0.000252,0.217403,0.198541,0.261413,0.18862,0.664063,0.391253,0.358634,0.261413,0.327288,0.166825,cement
0.960474,0.758333,0,0,0,0.070342,0.002244,0.086957,0.002619,0.112833,0.097245,0.094256,0.147311,0.722656,0.065012,0.825426,0.139175,0.378871,0.891214,grass
0.051383,0.5625,0,0.333333,0,0.030418,0.000478,0.024845,0.000534,0.073845,0.058347,0.103829,0.056898,0.736328,0.289598,0.451613,0.103829,0.487864,0.158276,cement
0.577075,0.416667,0,0,0,0.013308,0.000153,0.009938,0.000085,0.039504,0.051054,0.046392,0.021044,0.943359,0.170213,0.442125,0.048601,0.59127,0.338926,brickface
0.162055,0.2,0,0,0,0.062738,0.003529,0.045963,0.000622,0.152079,0.15154,0.190722,0.111457,0.81836,0.349882,0.275142,0.190722,0.445142,0.230723,brickface
0.320158,0.454167,0,0,0,0.193917,0.047325,0.132919,0.043325,0.048541,0.024311,0.084683,0.033515,0.681641,0.313238,0.466793,0.084683,0.822893,0.13607,foliage
0.403162,0.220833,0,0,0,0.022814,0.000705,0.029814,0.000663,0.758331,0.702594,0.836522,0.727981,0.216798,0.684397,0.322581,0.836522,0.236797,0.116556,sky
0.173913,0.479167,0,0,0,0.239544,0.003902,0.057143,0.001296,0.071005,0.035656,0.114138,0.059236,0.59375,0.352246,0.489563,0.114138,0.736431,0.10058,foliage
0.699605,0.4875,0,0,0,0.015209,0.000344,0.019876,0.00015,0.041312,0.057537,0.04271,0.024162,0.976563,0.144208,0.451613,0.052283,0.563713,0.393101,brickface
0.652174,0.7125,0,0,0,0.104563,0.004248,0.089441,0.001707,0.407179,0.383307,0.480854,0.351519,0.564453,0.579196,0.1537,0.480854,0.3112,0.180347,path
0.450593,0.495833,0,0,0,0.019011,0.000344,0.018634,0.000409,0.050865,0.062399,0.057437,0.032736,0.939453,0.171395,0.444023,0.059646,0.481594,0.336348,brickface
0.561265,0.325,0,0,0,0.091255,0.002209,0.007453,0,0.125485,0.102107,0.170839,0.099766,0.66211,0.375886,0.3852,0.170839,0.459093,0.157579,window
0.023715,0.5125,0,0,0,0.001901,0.000019,0.001242,0.000013,0.000258,0,0.000736,0,0.871094,0.130024,0.57685,0.000736,0.111111,0.160731,foliage
0.790514,0.454167,0,0.333333,0,0.134981,0.014897,0.08323,0.006938,0.026078,0.010535,0.05081,0.014809,0.751953,0.252955,0.495256,0.05081,0.893054,0.146196,foliage
0.209486,0.5375,0,0.333333,0,0.024715,0.000447,0.039752,0.000755,0.058095,0.027553,0.092783,0.050662,0.632812,0.308511,0.521821,0.092783,0.73447,0.101853,foliage
0.280632,0.879167,0,0.333333,0,0.081749,0.002663,0.036025,0.001648,0.104312,0.085089,0.086892,0.141075,0.699219,0.068558,0.842504,0.133284,0.425441,0.901168,grass
0.624506,0.4375,0,0.333333,0,0.015209,0.000347,0.045963,0.000796,0.20785,0.187197,0.24595,0.187061,0.654298,0.36052,0.417457,0.24595,0.310286,0.146667,window
0.660079,0.275,0,0,0,0.030418,0.001285,0.034783,0.001143,0.415184,0.395462,0.472753,0.372563,0.591797,0.503546,0.248577,0.472753,0.255329,0.171483,cement
0.245059,0.791667,0,0,0,0.072243,0.001749,0.055901,0.001195,0.429642,0.400325,0.506627,0.375681,0.517579,0.600472,0.165086,0.506627,0.299213,0.170933,path
0.73913,0.729167,0,0,0,0.030418,0.000164,0.017391,0.00015,0.129099,0.111831,0.120766,0.154325,0.705078,0.118203,0.757115,0.145803,0.301883,0.953034,grass
0.031621,0.704167,0,0,0,0.039924,0.000729,0.026087,0.000709,0.157243,0.127228,0.145803,0.197973,0.603516,0.109929,0.86907,0.187039,0.381429,0.945293,grass
0.031621,0.254167,0,0,0,0.026616,0.000568,0.03354,0.000537,0.874515,0.832253,0.935197,0.849568,0.275391,0.62766,0.356736,0.935197,0.19129,0.114735,sky
0.031621,0.270833,0,0,0,0.043726,0.001433,0.037267,0.001343,0.017041,0.006483,0.030928,0.012471,0.791016,0.198582,0.544592,0.030928,0.872222,0.119033,foliage
0.110672,0.308333,0,0,0,0.096958,0.002967,0.053416,0.002201,0.028402,0.015397,0.044919,0.023383,0.769531,0.213948,0.540797,0.044919,0.762963,0.114115,foliage
0.640316,0.5,0,0,0,0.005703,0.000184,0.006211,0.000181,0.010844,0.006483,0.0243,0.000779,0.837891,0.195035,0.504744,0.0243,0.972222,0.198529,window
0.671937,0.016667,0,0,0,0.022814,0.000562,0.014907,0.000504,0.79293,0.730146,0.874815,0.76539,0.154297,0.710402,0.341556,0.874815,0.241576,0.110871,sky
0.731225,0.8625,0,0,0,0.039924,0.000751,0.026087,0.000473,0.095533,0.077796,0.083947,0.124707,0.712891,0.094563,0.787475,0.11782,0.401347,0.918389,grass
0.833992,0.933333,0,0,0,0.04943,0.001468,0.043478,0.001634,0.180481,0.153971,0.159057,0.228371,0.621095,0.067376,0.920303,0.215759,0.351881,0.913877,grass
0.007905,0.279167,0,0,0.5,0.507604,0.359141,0.968944,0.477776,0.555385,0.516208,0.606038,0.53858,0.404297,0.503546,0.43074,0.606038,0.269733,0.107043,foliage
0.185771,0.754167,0,0,0,0.041825,0.001016,0.064596,0.003484,0.069455,0.063209,0.049337,0.096648,0.804688,0.047281,0.774192,0.091311,0.476236,0.838136,grass
0.525692,0.570833,0,0,0,0.003802,0.000174,0.001242,0.000098,0.000258,0,0.000736,0,0.871094,0.130024,0.57685,0.000736,0.111111,0.160731,window
0.770751,0.5125,0,0,0,0.019011,0.000254,0.017391,0.000214,0.042345,0.054295,0.047128,0.025721,0.945313,0.160756,0.455408,0.051546,0.529982,0.351637,brickface
0.458498,0.566667,0,0,0,0.020913,0.000108,0.017391,0.000406,0.04725,0.039708,0.072901,0.02728,0.802735,0.262412,0.43074,0.072901,0.643678,0.213364,brickface
0.272727,0.691667,0,0,0,0.074145,0.001079,0.037267,0.000847,0.344695,0.328201,0.404271,0.296959,0.638673,0.496454,0.214422,0.404271,0.305962,0.18641,path
0.782609,0.229167,0,0,0,0.043726,0.001587,0.032298,0.002073,0.854382,0.809563,0.926363,0.819951,0.263672,0.677305,0.288425,0.926363,0.205803,0.124738,sky
0.063241,0.4125,0,0.333333,0,0.043726,0.001274,0.06087,0.002161,0.027627,0.010535,0.04271,0.028059,0.740234,0.206856,0.580645,0.04271,0.806658,0.072013,foliage
0.924901,0.3125,0,0,0,0.009506,0.000019,0.006211,0.000045,0.08598,0.056726,0.139911,0.056898,0.632812,0.407801,0.362428,0.139911,0.630928,0.156374,window
0.217391,0.4,0,0,0.5,0.155894,0.013519,0.151553,0.016724,0.055513,0.033225,0.086156,0.044427,0.69336,0.288416,0.495256,0.086156,0.730592,0.127332,foliage
0.375494,0.495833,0,0,0,0.019011,0.000459,0.027329,0.000473,0.016783,0.003241,0.033137,0.012471,0.769531,0.210402,0.546489,0.033137,0.931217,0.114731,foliage
0.573123,0.5375,0,0,0,0.036122,0.000467,0.02236,0.000417,0.044152,0.057537,0.048601,0.0265,0.955078,0.159574,0.447818,0.054492,0.537017,0.361292,brickface
0.620553,0.270833,0,0,0,0.028517,0.000664,0.073292,0.002211,0.242965,0.232577,0.27835,0.21512,0.716797,0.355791,0.364326,0.27835,0.27031,0.179838,cement
0.798419,0.7125,0,0,0,0.127376,0.002598,0.080745,0.00123,0.382908,0.360616,0.451399,0.331254,0.583985,0.548464,0.184061,0.451399,0.306722,0.180032,path
0.794466,0.125,0,0,0,0.03232,0.000779,0.024845,0.00074,0.857735,0.816047,0.926363,0.823845,0.285157,0.661938,0.29222,0.926363,0.199347,0.125951,sky
0.051383,0.441667,0,0,0,0.011407,0.000134,0.012422,0.000053,0.040279,0.046191,0.050074,0.024162,0.902344,0.184397,0.459203,0.050074,0.543651,0.286046,brickface
0.735178,0.395833,0,0,0,0.138784,0.012433,0.156522,0.038407,0.262846,0.248785,0.303387,0.233047,0.683594,0.385343,0.349147,0.303387,0.270907,0.174984,cement
0.27668,0.704167,0,0.333333,0,0.041825,0.000568,0.067081,0.001346,0.155694,0.133711,0.14212,0.190958,0.66211,0.099291,0.829222,0.180412,0.327383,0.930429,grass
0.549407,0.058333,0,0,0,0.034221,0.001479,0.024845,0.000085,0.892334,0.858997,0.943296,0.869055,0.333984,0.585106,0.368122,0.943296,0.172504,0.116706,sky
0.533597,0.491667,0,0.333333,0,0.06654,0.003111,0.044721,0.002276,0.172218,0.139384,0.231222,0.141075,0.578125,0.452719,0.343453,0.231222,0.449747,0.149452,cement
0.067194,0.245833,0,0,0.5,0.323194,0.005947,0.22236,0.005012,0.146657,0.118314,0.176731,0.141854,0.619142,0.307329,0.537002,0.176731,0.415836,0.089689,foliage
0.588933,0.5875,0,0,0,0.003802,0.00003,0.045963,0.002578,0.009553,0.007293,0.015464,0.005456,0.853516,0.158392,0.548387,0.015464,0.537037,0.175463,window
0.13834,0.741667,0,0,0,0.06654,0.002484,0.130435,0.015573,0.218694,0.207455,0.251841,0.194076,0.71875,0.339244,0.388994,0.251841,0.266302,0.173263,path
0.090909,0.016667,0,0,0,0.028517,0.000697,0.024845,0.000393,0.488512,0.444895,0.579528,0.433358,0.394532,0.682033,0.1537,0.579528,0.30227,0.155556,cement
0.833992,0.5875,0,0,0,0.171103,0.007708,0.053416,0.002354,0.185129,0.148298,0.249632,0.151987,0.544922,0.482269,0.328273,0.249632,0.46343,0.14866,cement
0.822134,0.245833,0,0,0.5,0.076046,0.001837,0.196273,0.002497,0.256133,0.245543,0.29455,0.225253,0.710938,0.373522,0.341556,0.29455,0.273358,0.183378,cement
0.395257,0.458333,0,0.333333,0,0.022814,0.00085,0.03354,0.000641,0.023754,0.008104,0.039764,0.021824,0.751953,0.210402,0.563567,0.039764,0.843518,0.088849,foliage
0.58498,0.275,0,0,0,0.072243,0.003974,0.054658,0.004349,0.170669,0.170988,0.209131,0.129384,0.81836,0.353428,0.26945,0.209131,0.415737,0.229246,brickface
0.051383,0.070833,0,0,0,0.019011,0.000075,0.027329,0.00031,0.770203,0.713939,0.868924,0.718623,0.208984,0.786052,0.166983,0.868924,0.253299,0.136283,sky
0.482213,0.733333,0,0,0,0.091255,0.001865,0.077019,0.001194,0.408987,0.383307,0.480854,0.356975,0.550782,0.570922,0.180266,0.480854,0.298553,0.174419,path
0.743083,0.4,0,0,0,0.034221,0.0013,0.023602,0.000302,0.931841,0.917344,0.962443,0.911922,0.457031,0.496454,0.390892,0.962443,0.13383,0.122997,sky
0.339921,0.770833,0,0.333333,0,0.045627,0.000876,0.049689,0.001204,0.429384,0.401135,0.501473,0.379578,0.525391,0.576832,0.195447,0.501473,0.287526,0.168459,path
0.956522,0.454167,0,0,0,0.152091,0.004396,0.034783,0.001323,0.333593,0.326581,0.373343,0.297738,0.710938,0.398345,0.301708,0.373343,0.245321,0.191814,cement
0.047431,0.545833,0,0,0,0.013308,0.000063,0.028571,0.00011,0.032017,0.045381,0.03461,0.016368,0.958984,0.147754,0.462998,0.041973,0.630159,0.383788,brickface
0.201581,0.091667,0,0,0,0.475286,0.013133,0.006211,0.000181,0.249678,0.228525,0.301915,0.214341,0.63672,0.438534,0.309297,0.301915,0.33727,0.171557,cement
0.110672,0.766667,0,0,0,0.015209,0.000407,0.013665,0.000491,0.1118,0.105348,0.088365,0.142634,0.789063,0.041371,0.798861,0.134757,0.342307,0.843988,grass
0.557312,0.725,0,0.333333,0,0.077947,0.001784,0.069565,0.000842,0.333334,0.320098,0.385861,0.289944,0.666015,0.459811,0.24668,0.385861,0.289144,0.187213,path
0.221344,0.691667,0,0,0,0.032319,0.000556,0.032298,0.00124,0.136587,0.115073,0.122238,0.172252,0.671876,0.091017,0.833017,0.162739,0.35899,0.923564,grass
